user_id,prod_id,rating,timestamp
A24RBL3W5W6SAN,594033926,5,"2014-02-15 18:41:53"
A2RX85Y4S27N2J,594033926,1,"2014-04-19 08:48:14"
A253JJFXQNPCOJ,594033926,4,"2013-12-21 18:35:26"
AHYURLVH267MA,594033926,5,"2014-01-09 09:37:59"
A1FXYTO11KEJ2P,594033926,4,"2014-04-24 11:00:40"
A2TKKYL3GKFS2M,594033926,5,"2013-12-27 15:56:44"
A3F069UFW04K1E,594033926,5,"2014-02-13 16:42:20"
A3HQ8RXUMJ2Y58,594033926,5,"2014-05-25 15:23:33"
A2MNKBHPMBB0EA,594033926,5,"2014-01-18 16:55:09"
A3HGTTFIDLCWDJ,594033926,4,"2014-04-03 17:27:30"
AYM7NJTTX3M0L,594033926,5,"2014-02-24 08:18:41"
A2PL24SVISXZM9,594033926,5,"2014-02-15 15:40:22"
A3I1C8WM8DLSMM,594033926,5,"2014-03-28 08:52:28"
A29LNVZLBG0IYN,594033926,5,"2014-06-16 15:38:48"
A2CP4GY6XAWIII,594033926,5,"2014-06-24 08:20:30"
A1UMFN4RKU451R,594033934,5,"2013-01-27 16:53:46"
A3T3XKC7H5ACI1,594033934,5,"2014-05-28 08:09:10"
A1NQNJ3EAZ6CMZ,594202442,4,"2013-02-06 08:24:23"
A34TPQUVSQXXPX,594287995,5,"2013-10-02 11:08:13"
A2B4F6LP0ZLI8E,594296420,3,"2014-04-27 17:13:16"
A1RKH6803HVOQL,594296420,5,"2013-04-08 17:57:49"
A3ZNVCQCG57AY,594296420,5,"2013-01-28 14:59:24"
A1HM74IXWXQ5D8,594296420,5,"2014-02-20 11:44:38"
A2DUI0YVE1DZ48,594296420,5,"2013-12-26 14:55:46"
AH3LYMIBZ6DKF,594296420,5,"2013-10-02 11:55:43"
AWA0CM7TY98QX,594450209,5,"2013-10-21 14:54:34"
A244IAP7UBVHH6,594450209,5,"2014-01-08 09:04:52"
A3E7PG9CHDBICA,594450705,5,"2014-06-27 15:17:14"
A2JXAZZI9PHK9Z,594451647,5,"2014-01-03 08:20:13"
A1RTWWRHVIVWQW,594451647,5,"2014-07-07 12:51:52"
A2P5U7BDKKT7FW,594451647,2,"2014-04-27 16:17:35"
A262D8GC5XRU31,594451647,5,"2014-05-14 12:38:43"
AAZ084UMH8VZ2,594451647,5,"2014-05-04 12:36:09"
A3M122DYN9L5N8,594451647,1,"2014-01-03 15:14:39"
A3S0RV5ZQ37538,594451647,4,"2014-05-03 18:40:14"
A150Y5KRN7FWJJ,594451647,5,"2013-11-17 17:54:19"
AEZ3CR6BKIROJ,594451647,4,"2014-07-11 08:37:52"
A3BY5KCNQZXV5U,594451647,5,"2014-01-20 10:58:51"
A1JIOBEWHVV8MC,594451647,5,"2014-02-28 08:25:42"
A2OJRZGW5YVGNS,594451647,5,"2013-11-20 10:15:16"
A14KUMEJ094IZ3,594451647,5,"2014-04-02 08:59:57"
A212UCG62RO8JF,594451647,5,"2014-01-14 15:00:01"
A18U7ZDE2VHD01,594477670,5,"2013-02-19 13:18:06"
A39J1PTX1KAL66,594477670,5,"2013-12-30 15:22:58"
A2IEJQ8754BMSI,594477670,4,"2012-09-21 14:51:39"
APGCN777AZIYR,594478162,4,"2014-01-12 11:03:18"
A1UMV2TNJ96LMU,594481813,5,"2014-01-18 11:38:19"
A7S2B0I67WNWB,594481813,4,"2014-04-16 17:15:25"
A3HICVLF4PFFMN,594481813,5,"2014-05-05 17:19:42"
A3HGP1YI7G80HA,594481813,5,"2014-01-20 09:14:56"
A2SRW2W1GXYKQZ,594481813,5,"2014-06-27 17:56:51"
A3S51KDTK4P2JP,594481813,4,"2014-06-16 17:05:08"
A2ATRYXF83T83K,594481813,5,"2014-05-11 09:49:06"
A5MJPMMDAA1RQ,594481813,5,"2014-03-28 12:36:35"
A1RGYV1ASMTMSE,594481813,1,"2014-01-18 18:51:25"
ANSKSPEEAKY7S,594481813,5,"2013-06-24 12:48:35"
A2QBZA4S1ROX9Q,594481813,3,"2013-05-25 18:08:44"
A2FT4NPBE189NB,594481813,5,"2014-06-15 16:53:50"
AEFUHKIXACWJW,594481813,5,"2013-11-08 17:24:13"
ANY6JUFM0GH8U,594481813,5,"2014-03-09 11:50:33"
A29AHNG4TUERKG,594481813,1,"2013-08-02 16:32:07"
AT09WGFUM934H,594481813,3,"2013-08-31 16:05:01"
A1JB5VD57VRYAX,594481813,5,"2014-01-16 18:48:01"
A22055Y81HHDQ9,594481813,1,"2013-11-18 17:31:19"
A2CVNEE0H2F1YE,594481813,4,"2013-11-26 15:25:54"
ASLRVLGGF5F2J,594481813,5,"2014-07-09 13:17:10"
A2TSQNO5HXCYN2,594481813,5,"2014-03-20 11:27:49"
A1G0KYO61NFVTF,594481813,5,"2014-05-23 17:47:42"
A2OC1UK7VMBLOT,594481813,4,"2014-04-28 12:49:37"
A260COKJRRVS3U,594481813,5,"2014-06-04 12:35:21"
A1T8TP4OHT5T13,594481813,4,"2014-05-07 10:55:25"
AGAKHE014LQFU,594481813,3,"2013-09-18 16:13:50"
A3NU787GB0X67S,594481813,5,"2014-07-10 14:36:07"
AY0BL2JD0GAFT,594481813,5,"2014-05-05 14:14:16"
A2UVFEZ7UDBRAA,594481813,5,"2013-05-15 12:44:20"
A2332ANCYJS96P,594481813,5,"2014-04-28 08:27:31"
A1S6B5QFWGVL5U,594481813,4,"2013-06-27 10:05:53"
A399VAWM09IRH9,594481902,5,"2014-06-27 13:55:12"
AMP3SRCVG8VED,594481902,5,"2014-06-25 13:14:05"
ANFUGJ8Z9EMQS,594481902,5,"2014-04-25 10:50:19"
A2N3PEHL6QY8U8,594481902,5,"2014-04-30 09:18:38"
A2KK9GUTOXMB43,594481902,5,"2014-05-03 15:08:15"
A1G5M9B068B6N4,594481902,5,"2013-06-08 12:29:32"
A107S4MT25VXQ5,594481902,5,"2014-05-08 17:26:31"
A1IIGG5OMZKNYP,594481902,2,"2013-10-27 11:29:48"
A3RV0ZUIEOM0TX,594481902,5,"2013-11-15 18:34:46"
AAWFWZ2K9WTV1,594481902,5,"2014-03-24 18:41:42"
A2J3WVIQ5LO1O7,594481902,4,"2014-05-17 09:16:17"
A1GI134K2EVPEM,594481902,5,"2014-05-28 15:23:13"
A37ASPPZ778F9O,594481902,1,"2014-06-28 12:13:27"
AWL0JAXP3LQWJ,594482127,4,"2014-01-20 14:09:54"
A29FNXHYVA2W4G,594511488,5,"2014-04-22 16:48:25"
A32JHAQPVSGHUD,594511488,5,"2014-04-07 10:56:12"
A2C8SNQ59NMJ1,594514681,5,"2014-01-17 08:38:06"
AUMPN10O0S5WE,594514681,4,"2014-02-26 11:54:24"
A1APJUGO70YI8,594514789,5,"2014-05-02 16:09:19"
A3EI9TX2A4MUSZ,594549507,4,"2013-12-11 14:12:27"
A3JQESKSRFB6MV,594549558,5,"2014-01-01 18:37:33"
A3AW83CCH2SYAG,743610431,5,"2014-03-15 12:30:24"
A3IL8P9RPBUW2X,743610431,3,"2013-07-20 16:28:54"
A1C09ZLU9Z56TG,777700018,5,"2012-12-09 09:02:38"
A2E14J26DQZOAA,777700018,5,"2012-12-15 17:26:50"
A16OJ9FTF432BE,840017677,4,"2011-11-15 11:40:40"
A2WOSVWG4SX1J1,879393742,5,"2013-12-13 16:00:06"
A17ZYVAZZZWXU5,879393742,3,"2014-01-01 18:30:14"
A1PY7ODDSRIFGV,879393742,4,"2013-05-09 18:21:27"
AJ4QIAKKHW21N,089933623X,1,"2011-08-01 14:47:05"
A2RMLNVKPFRK7X,089933623X,4,"2008-04-09 14:19:41"
A2R4GEWPLORVSO,899336795,2,"2004-12-18 18:38:43"
A1KKUYTDUZDZSA,899336795,4,"2004-12-28 12:48:27"
A34527S2PDKKGN,899336795,3,"2008-03-07 08:06:33"
ACVACAN9F8XKR,899336795,1,"2007-06-04 11:50:33"
A5OXSZ6JI3WW0,899336795,1,"2011-06-20 11:22:21"
A28K8QC9C4WPGE,899336795,1,"2006-02-28 09:22:13"
A266DODBJYK0X,899336795,1,"2005-05-23 08:44:58"
A17RBVZX3VTNBW,899336795,1,"2005-03-22 18:09:16"
AV4GK35MHBFMW,899336795,1,"2005-12-01 08:06:20"
A3UKB1QYS8KBW0,899336795,1,"2005-01-01 18:36:46"
A11E2USO989A37,094339676X,5,"2013-12-31 12:44:40"
A9CRICSLKO7DJ,970407998,1,"2012-03-03 15:00:45"
A32HSNCNPRUMTR,970407998,1,"2011-10-27 14:04:42"
A17HMM1M7T9PJ1,970407998,4,"2010-08-14 14:39:51"
A1GWA4DX7T4RWE,970407998,5,"2011-03-19 18:42:07"
A233AWZLS4LDYO,970407998,5,"2013-02-01 14:18:54"
A737SIAIN3WIY,970408005,5,"2007-06-26 17:08:09"
AVH06NSECM8EY,970408005,3,"2011-12-10 08:51:09"
A1BKC6B7YHYTVV,972683275,4,"2014-07-15 13:27:43"
AWVFSIB42LHKJ,972683275,4,"2014-07-13 17:53:28"
A36MQBNADRH8YY,972683275,5,"2014-07-18 18:38:45"
A3SRXMPLAEZ6DP,972683275,4,"2014-07-22 11:31:31"
A20XXTXWF2TCPY,972683275,5,"2014-07-12 17:52:34"
AOZZ0CTG5RMW1,972683275,4,"2011-04-16 10:58:48"
A2IDCSC6NVONIZ,972683275,5,"2013-04-30 13:02:30"
AML8NIWFKHZJU,972683275,3,"2013-11-07 09:07:13"
A33HBPL7Q6SZMG,972683275,5,"2013-11-25 14:10:45"
A22JDDJB1ZLGGZ,972683275,5,"2013-07-01 16:23:57"
A39PZJCRS98E6P,972683275,5,"2011-09-25 08:23:26"
A17S5ODXALEGVP,972683275,5,"2012-01-01 12:59:21"
A2WAXINV2ODKUQ,972683275,5,"2013-07-15 13:40:53"
A23X08KRDJKF7,972683275,5,"2013-12-26 10:18:32"
A15FPN5N8TI3Q8,972683275,3,"2013-02-17 10:41:54"
A1ZD73MDX4POAY,972683275,5,"2012-05-09 13:28:01"
A1EDI0X3GI1SK7,972683275,5,"2011-12-16 09:14:13"
A3BMUBUC1N77U8,972683275,4,"2013-11-23 14:17:10"
A1WSLZ5AVVHLRX,972683275,5,"2013-06-06 16:29:17"
A2ZBW1GVAXYGNI,972683275,1,"2013-01-30 13:13:57"
A3H4C425X1H2H9,972683275,5,"2014-06-10 12:53:24"
A17D7RRY5F6Q6E,972683275,4,"2013-05-23 15:26:01"
AYL6T95NTTYCT,972683275,1,"2012-07-26 13:08:54"
ARG1JEPRCUDQT,972683275,5,"2013-10-08 18:36:33"
A3BPE4JK9G2SIE,972683275,5,"2012-10-27 09:39:05"
AVRFGGCCCR6QU,972683275,4,"2010-08-30 12:21:51"
ARW08E970C4A4,972683275,3,"2013-09-15 17:02:53"
AKUNHU70LFK6E,972683275,5,"2013-08-05 09:40:11"
A156MPSDULFFO5,972683275,4,"2011-07-22 13:47:18"
A1RJD803EYM353,972683275,5,"2013-02-10 17:03:53"
A3UOSOCRKS3WIH,972683275,5,"2013-05-12 13:13:39"
AWE6E7DWGGWN7,972683275,5,"2013-04-09 17:35:53"
A3PRSCGIX3NY0X,972683275,5,"2013-12-31 16:19:26"
A1RGY08MHYC8AG,972683275,4,"2013-08-31 09:50:46"
AQJ9VAGG0QKEH,972683275,5,"2013-07-21 08:16:35"
A3NFODKXP6LXLV,972683275,5,"2014-05-19 09:39:57"
A36JCYNJG4Q2W6,972683275,5,"2010-12-29 12:45:34"
A2XPU8EMY19NBQ,972683275,3,"2011-09-03 18:18:15"
A1FAOXB8IJS99K,972683275,5,"2012-01-13 09:57:42"
A19X9H8DC3U31K,972683275,5,"2013-02-16 12:00:10"
A32XX53PIYV78T,972683275,4,"2011-05-08 18:00:40"
A1G1B7UE7D675U,972683275,5,"2013-11-09 09:58:10"
A778X9CUE16YO,972683275,4,"2014-03-05 17:01:05"
A1E9C49T7E6GKV,972683275,5,"2013-08-26 16:57:24"
A2G2K3OC74CPFZ,972683275,5,"2011-07-24 09:23:15"
A371ZZ95ZQEIZV,972683275,4,"2014-01-07 11:03:40"
A17BX6ISOLKLXM,972683275,4,"2011-01-10 16:52:39"
A1SJ4E4I684N6M,972683275,5,"2013-08-27 12:49:13"
A3A5LQ5T7M7I8V,972683275,5,"2012-09-04 15:31:16"
A18SGGRTJKKHR3,972683275,3,"2011-09-28 15:18:26"
A2ZSAJ28QS6Z68,972683275,5,"2013-01-04 17:53:18"
A2UUNC4CW16062,972683275,3,"2013-02-19 17:59:30"
A7060R14RJF3I,972683275,4,"2013-05-18 18:21:52"
AIHN98QLUVU7E,972683275,5,"2011-12-29 12:36:07"
A3RCX7Z7I9G2MF,972683275,5,"2014-01-06 14:11:01"
A1JLEDHBYBOLG2,972683275,5,"2011-11-17 13:46:41"
A3GG0HR8199P8Z,972683275,1,"2012-05-07 13:04:52"
A3R0H2RJY9DM99,972683275,5,"2011-12-29 18:04:36"
A26QCCO0101CO1,972683275,5,"2013-02-21 14:07:20"
APBF796U7GUTV,972683275,5,"2012-03-17 09:54:13"
A3T1DE9OZLLLWG,972683275,1,"2013-02-10 15:11:28"
AUCYYUP15XJA,972683275,5,"2013-05-07 09:50:16"
A14V9YT3C4QRPW,972683275,4,"2013-04-17 11:17:39"
A1HRZF7BQSCLUC,972683275,4,"2012-12-05 15:01:48"
AZPT44204EODM,972683275,5,"2014-02-23 11:37:58"
A1TDQTL9185HTU,972683275,5,"2014-07-08 09:58:36"
A6DI4IE8MKFYR,972683275,5,"2013-03-14 11:54:27"
A1CE42YCMQ3FEX,972683275,4,"2013-04-12 14:33:03"
A1VYNYUM57GAM0,972683275,5,"2013-11-20 08:57:52"
A1C1XLRK3R841B,972683275,5,"2013-11-19 12:11:27"
AF6352V65ZNG1,972683275,4,"2013-12-05 11:04:13"
AFS5ZGZ2M3ZGV,972683275,5,"2013-09-21 16:04:02"
AH5FPXRBVFP0B,972683275,5,"2013-03-24 17:30:06"
A1FXZJ8ZMQLYBS,972683275,5,"2011-11-29 12:13:47"
A2HLNXOYLMERTC,972683275,5,"2014-04-16 13:40:50"
A2ULCET06LOPBB,972683275,5,"2013-05-29 14:20:48"
A95VB9FYXW5XJ,972683275,5,"2014-02-10 15:47:41"
A3CCITVF0WL6KE,972683275,5,"2013-01-09 08:13:16"
AYZ54MQJUM3NV,972683275,5,"2014-06-29 12:02:28"
AYQNWE3AX4H08,972683275,5,"2013-07-18 17:30:04"
A3P2ZN0QGUALHG,972683275,5,"2011-07-13 15:35:40"
AS2KRDSIWBM2P,972683275,4,"2012-11-30 14:30:17"
ALL8RBDZK0WWO,972683275,4,"2013-01-04 17:40:14"
A33MVR4OT3321,972683275,5,"2013-01-08 08:50:23"
A3P24ZSF9IQRJJ,972683275,5,"2014-06-13 10:55:31"
A2YYH2I9S9TUCM,972683275,5,"2013-09-15 14:35:48"
A3PY6TQYAZG7MB,972683275,5,"2011-06-01 08:56:47"
A7SPHMIUOO3H1,972683275,4,"2014-05-03 16:05:01"
A1JI3XL5ME8CWM,972683275,4,"2012-05-08 13:55:00"
AIRPOKZ4206EG,972683275,5,"2013-05-20 12:57:13"
A320EVMBXQI9B8,972683275,2,"2013-04-29 11:29:48"
AQBLWW13U66XD,972683275,5,"2013-08-04 17:01:33"
A2JQZJVI9DS6R6,972683275,5,"2011-10-04 17:29:22"
AEBGTLDMLWZO4,972683275,5,"2014-07-06 18:34:05"
A70MDVX1NI1MM,972683275,5,"2011-12-24 09:24:04"
A1WT0YXXFDUY46,972683275,5,"2014-02-25 09:16:05"
A2DO34E3J21CRT,972683275,5,"2011-07-27 13:45:56"
A1079KKA0AXSL3,972683275,4,"2012-01-09 14:13:34"
A3NNSGACHBM7MK,972683275,4,"2012-02-25 18:19:56"
A3CK3T0E4C99CJ,972683275,5,"2012-06-30 10:14:23"
AUKEU9CW56TT4,972683275,5,"2014-04-07 14:42:13"
A3UNB8ASV0YNCN,972683275,4,"2012-03-22 11:59:15"
A2BWX768VJ5QFS,972683275,5,"2011-02-26 14:45:03"
AYIMC83D50LGH,972683275,5,"2014-03-06 09:24:42"
A21VE3LW3ZQ7KZ,972683275,4,"2014-06-12 13:05:30"
A2IYE9D2TEIDYV,972683275,5,"2013-06-19 11:07:54"
A1Z3FKFCMLSMG3,972683275,4,"2011-12-08 10:50:41"
A28YQET4K11XVA,972683275,4,"2011-08-10 08:17:11"
AYRHK2GGO4VFU,972683275,5,"2012-05-18 11:08:39"
A3130BH1Z7OPD2,972683275,3,"2012-11-29 09:41:56"
AGWAOGY3WTN4X,972683275,5,"2013-03-28 16:54:31"
A1L5LHGAUIIEOU,972683275,5,"2012-08-17 15:24:16"
A23A7OH3AM0PDA,972683275,4,"2011-01-27 11:07:39"
A12AU3CNAWYO5D,972683275,5,"2012-12-23 08:53:34"
A5O0P0JV6PLU3,972683275,5,"2012-11-25 11:22:44"
A3TY97QXQ6ZFSQ,972683275,4,"2010-12-08 08:54:52"
A2LKVJ3HM9FKUE,972683275,5,"2014-07-06 11:12:45"
A35QI2GKW8K230,972683275,1,"2010-09-16 12:59:05"
A4VTUX8VGLMAW,972683275,5,"2012-03-20 08:08:34"
A27X48PMUGK6U4,972683275,5,"2010-11-20 14:40:57"
A36B6D7RXI94JR,972683275,5,"2013-04-01 09:31:10"
A2KQDWZZUBBNOJ,972683275,4,"2011-05-31 16:12:17"
AW90C3YRHB3TG,972683275,1,"2012-12-16 08:42:27"
A2IXNEHMM685C9,972683275,3,"2013-10-04 15:18:30"
A27XULAA9X5ZGQ,972683275,5,"2012-02-17 09:08:20"
A3OB8MSEUT2B0F,972683275,5,"2012-01-29 10:30:26"
A4CUFSZBWO8HR,972683275,2,"2014-03-12 12:42:09"
A3DIXHIECTEKV2,972683275,2,"2012-07-12 08:30:36"
A1BAAIX0K2960C,972683275,5,"2013-08-22 13:52:48"
A3TTQNM920Q30O,972683275,5,"2013-03-07 18:56:39"
AWYAJCVLQNJK8,972683275,5,"2012-01-23 11:36:31"
A3IIGCFLKVFW8M,972683275,5,"2014-02-27 13:06:54"
A1C4BMQQXOQD80,972683275,4,"2013-04-22 08:01:14"
A2NJJGX3EMM4KB,972683275,5,"2013-07-06 18:58:17"
A1YFZQQLQ3QZHK,972683275,2,"2012-04-08 18:26:36"
ATWS0VHG8NOUZ,972683275,5,"2012-01-30 12:27:58"
AYGDF2QFY2ZZ3,972683275,5,"2013-09-21 18:50:00"
A2063NNYWR4B7J,972683275,4,"2011-08-17 18:37:45"
A108UXJTIV8XXY,972683275,5,"2014-07-09 17:20:08"
A35TCV053U9AHN,972683275,4,"2014-05-04 13:25:54"
A3ON9HIKV7GO6K,972683275,5,"2010-10-09 08:31:24"
A13S3RBHK5T968,972683275,5,"2013-06-07 14:58:26"
A20VSTDILG9K7H,972683275,4,"2014-06-13 13:29:53"
A1Y7I43UEGKDN7,972683275,4,"2011-11-03 15:43:51"
A3LUBQ6HTHQC9C,972683275,4,"2012-11-08 09:46:53"
AGG3RTQFN3OJ4,972683275,5,"2011-07-24 16:01:45"
A1EWPEGJYIX23N,972683275,5,"2013-02-08 11:36:01"
AVOYMPC2XY63V,972683275,5,"2011-02-16 14:44:45"
A3VKO21KYDJQ2W,972683275,3,"2011-07-12 18:05:06"
A1MSO6LERG39PC,972683275,5,"2012-09-13 11:09:52"
A20Q4FIBCAG2ZV,972683275,5,"2013-04-25 09:03:04"
A2LDAK4G15UOQ6,972683275,4,"2012-11-29 09:56:24"
A1980MGZXSGJP,972683275,5,"2013-02-17 11:06:22"
AQI418NDK5GF3,972683275,5,"2012-04-22 11:39:29"
A2QDYDMCPU68U5,972683275,5,"2013-11-22 11:21:44"
A35DGOWXUZYTWS,972683275,5,"2011-05-31 16:00:05"
A1JOEW6J1H9CXX,972683275,5,"2012-07-13 10:35:38"
A1GLL5CJ1SFAMS,972683275,5,"2012-01-12 16:11:48"
A3GYJW3I6Q5AXG,972683275,5,"2013-01-19 09:51:17"
A1SFB394R1NHNB,972683275,5,"2011-12-27 14:08:32"
A2683OJ85CLWFA,972683275,5,"2013-02-10 09:48:20"
AXBF39GC4I2EC,972683275,5,"2014-03-05 13:18:16"
A2MBXZ1XGBUFA,972683275,5,"2014-03-17 18:22:24"
A226W9HO3YVYUG,972683275,5,"2013-08-20 18:08:18"
A2UWRQFJ9OIM9L,972683275,5,"2012-11-14 11:49:02"
A14C5D25SZWFLX,972683275,5,"2013-12-10 11:26:34"
AXDW3OXL1ANL4,972683275,5,"2013-07-04 08:55:34"
A3M6S7Y1FNPOLD,972683275,3,"2012-12-10 08:39:49"
A1GSL1M8TPUSB2,972683275,5,"2012-06-24 18:14:47"
A2C4WL8NYM7Q0I,972683275,4,"2012-05-09 17:15:36"
A1VVJLWQ15YTYV,972683275,4,"2010-10-14 12:52:55"
AOU1TM9UA1BZF,972683275,5,"2014-01-02 13:20:44"
A3S5643F4JNLQQ,972683275,5,"2013-07-12 17:35:56"
A1HT4T3HR2W9VG,972683275,5,"2014-04-03 08:30:43"
AJIA55AVU0CUS,972683275,4,"2013-04-03 08:32:56"
A36VF2I8ILFJH1,972683275,5,"2013-01-24 13:24:46"
A106YUCY4SVX1D,972683275,5,"2011-07-08 11:42:00"
A1YVXAIV87Z3LM,972683275,5,"2014-06-20 12:32:41"
A3U6HVI3EWAZWU,972683275,4,"2013-10-23 15:53:08"
A3V0W3FHKL6468,972683275,5,"2013-08-05 10:26:48"
A3C51ESBUD8QAJ,972683275,4,"2011-12-23 18:17:30"
A32YYOS0T4NVG1,972683275,5,"2013-11-25 17:17:40"
A1OO6OKFFDBXNW,972683275,4,"2014-04-06 09:09:57"
A3IC6OB22INS9,972683275,4,"2013-05-24 14:13:35"
A2F1XPTGEADV8R,972683275,4,"2013-04-22 11:28:53"
A3ISZ8KLXYYI7P,972683275,5,"2014-01-22 13:40:53"
A3RD1GFFLG12YC,972683275,5,"2014-01-06 13:46:59"
A1SR2IFR1CBPQW,972683275,5,"2013-01-29 08:17:46"
A1JKBJEKH5GXIT,972683275,5,"2012-01-26 18:57:48"
A2QG84ZEFKUISL,972683275,5,"2013-10-18 13:25:25"
A26FS7F997E7SI,972683275,4,"2013-02-04 18:41:42"
A2QB7E7X3RURZ2,972683275,3,"2012-09-21 08:16:01"
A263GC6WFHUY4Z,972683275,5,"2010-12-31 18:34:42"
A33DH1NN4OOKX3,972683275,2,"2011-12-15 13:07:06"
A25EIC1CXMA1DO,972683275,5,"2013-03-02 16:40:56"
A2EJJTOWAEL7SJ,972683275,5,"2013-01-09 10:48:34"
A2MQ47BBL7F6B6,972683275,5,"2010-03-05 16:52:38"
A3QH8VQDE7HZCR,972683275,5,"2010-10-05 16:09:11"
A2UMQGIOIQ2ZJ9,972683275,5,"2012-10-16 16:42:29"
A2RNG3LFW5CFKX,972683275,5,"2013-02-25 18:40:33"
A25DO9Q43GE6WK,972683275,5,"2011-10-21 14:44:50"
A2LSIS2A2CNLVL,972683275,4,"2013-05-30 08:53:45"
A26UWC5UI7XLY2,972683275,5,"2011-11-06 16:24:36"
A1MDERNKA03DON,972683275,5,"2012-07-21 12:49:02"
A1HZ68B7UMNWVW,972683275,5,"2013-11-04 09:02:04"
A3KWKARBHBSQZF,972683275,5,"2011-12-23 15:01:13"
A6J8D9V5S9MBE,972683275,5,"2011-06-01 17:33:02"
A3Q95HLHAUC34M,972683275,5,"2014-03-24 15:19:09"
A3UBDM2OA2Y3I9,972683275,5,"2013-02-11 17:04:27"
A1AT5LYGF3T3BJ,972683275,4,"2014-02-26 11:01:42"
A2VEU4GLPJUFNP,972683275,3,"2013-12-01 17:02:00"
A143ONYTRZY3SF,972683275,5,"2013-01-05 08:15:56"
A2ASX8RGDVFNOG,972683275,4,"2013-08-16 13:54:22"
A3D1X3ZYUWR0Z9,972683275,5,"2012-08-29 08:26:37"
AYNGELTTLBXVN,972683275,5,"2013-04-22 14:25:25"
A3NMAV0XRHOS1U,972683275,5,"2013-01-03 12:54:32"
